user_id,question_id,subject,topic,answer_correct,confidence,time_taken,expected_time
S183,202,DSA,Queue,1,5,13,8.0
S183,187,DSA,Queue,0,3,13,8.0
S183,285,DSA,Queue,1,5,14,8.0
S183,140,DSA,Stack,0,1,11,8.0
S183,42,DSA,Stack,1,5,14,8.0
S184,1,DSA,Stack,0,4,12,6.0
S184,29,DSA,Stack,0,3,6,8.0
S184,253,DSA,Queue,0,4,15,8.0
S184,235,DSA,Queue,1,1,14,8.0
S184,205,DSA,Queue,1,2,8,8.0
S184,100,DSA,Stack,1,4,11,8.0
S184,126,DSA,Stack,0,4,9,8.0
S184,246,DSA,Queue,1,1,7,8.0
S184,116,DSA,Stack,0,3,7,8.0
S184,238,DSA,Queue,1,3,10,8.0
S185,58,DSA,Stack,0,1,6,8.0
S185,1,DSA,Stack,0,2,13,6.0
S185,61,DSA,Stack,1,4,11,8.0
S185,142,DSA,Stack,1,1,14,8.0
S185,182,DSA,Queue,1,4,14,8.0
S185,62,DSA,Stack,0,3,6,8.0
S185,149,DSA,Stack,0,2,12,8.0
S185,101,DSA,Stack,1,3,11,8.0
S185,178,DSA,Queue,0,4,4,8.0
S185,121,DSA,Stack,1,5,14,8.0
S186,218,DSA,Queue,0,4,14,8.0
S186,72,DSA,Stack,1,1,13,8.0
S186,29,DSA,Stack,0,4,11,8.0
S186,185,DSA,Queue,0,1,10,8.0
S186,254,DSA,Queue,1,5,5,8.0
S186,279,DSA,Queue,0,2,12,8.0
S186,116,DSA,Stack,1,2,9,8.0
S186,121,DSA,Stack,0,5,7,8.0
S186,139,DSA,Stack,1,4,9,8.0
S186,251,DSA,Queue,0,1,4,8.0
S187,86,DSA,Stack,1,1,14,8.0
S187,148,DSA,Stack,0,4,3,8.0
S187,258,DSA,Queue,1,5,6,8.0
S187,279,DSA,Queue,1,3,10,8.0
S187,97,DSA,Stack,0,2,15,8.0
S187,32,DSA,Stack,1,2,3,8.0
S187,89,DSA,Stack,0,5,11,8.0
S187,278,DSA,Queue,1,4,5,8.0
S187,47,DSA,Stack,0,5,10,8.0
S187,215,DSA,Queue,1,3,12,8.0
S188,222,DSA,Queue,0,2,8,8.0
S188,52,DSA,Stack,1,2,11,8.0
S188,119,DSA,Stack,1,3,5,8.0
S188,114,DSA,Stack,1,4,15,8.0
S188,78,DSA,Stack,0,3,13,8.0
S188,236,DSA,Queue,1,1,8,8.0
S188,164,DSA,Stack,0,2,4,8.0
S188,235,DSA,Queue,0,4,14,8.0
S188,192,DSA,Queue,1,4,12,8.0
S188,231,DSA,Queue,1,2,3,8.0
S189,131,DSA,Stack,1,1,15,8.0
S189,286,DSA,Queue,1,1,15,8.0
S189,57,DSA,Stack,0,5,13,8.0
S189,163,DSA,Stack,0,2,3,8.0
S189,219,DSA,Queue,0,2,6,8.0
S189,239,DSA,Queue,1,1,8,8.0
S189,130,DSA,Stack,0,4,12,8.0
S189,227,DSA,Queue,1,4,8,8.0
S189,28,DSA,Stack,0,3,15,8.0
S189,126,DSA,Stack,1,5,8,8.0
S190,214,DSA,Queue,0,3,7,8.0
S190,282,DSA,Queue,0,2,12,8.0
S190,21,DSA,Stack,1,3,3,8.0
S190,248,DSA,Queue,0,5,5,8.0
S190,13,DSA,Stack,0,2,15,8.0
S190,91,DSA,Stack,0,5,7,8.0
S190,228,DSA,Queue,0,3,15,8.0
S190,123,DSA,Stack,0,3,12,8.0
S190,207,DSA,Queue,1,3,8,8.0
S190,22,DSA,Stack,1,4,4,8.0
S191,279,DSA,Queue,1,5,13,8.0
S191,114,DSA,Stack,0,5,5,8.0
S191,124,DSA,Stack,1,1,10,8.0
S191,256,DSA,Queue,1,3,3,8.0
S191,193,DSA,Queue,0,3,5,8.0
S191,62,DSA,Stack,0,2,4,8.0
S191,112,DSA,Stack,0,1,11,8.0
S191,82,DSA,Stack,1,5,14,8.0
S191,15,DSA,Stack,0,4,13,8.0
S191,260,DSA,Queue,1,4,10,8.0
S192,272,DSA,Queue,1,4,12,8.0
S192,54,DSA,Stack,1,5,15,8.0
S192,252,DSA,Queue,1,2,15,8.0
S192,206,DSA,Queue,1,2,7,8.0
S192,194,DSA,Queue,1,2,6,8.0
S192,103,DSA,Stack,1,4,4,8.0
S192,10,DSA,Stack,0,2,4,
S192,262,DSA,Queue,0,2,13,8.0
S192,125,DSA,Stack,1,1,8,8.0
S192,151,DSA,Stack,0,1,12,8.0
S193,137,DSA,Stack,1,5,6,8.0
S193,31,DSA,Stack,1,4,9,8.0
S193,159,DSA,Stack,0,1,11,8.0
S193,229,DSA,Queue,1,4,15,8.0
S193,43,DSA,Stack,0,4,10,8.0
S193,271,DSA,Queue,0,2,9,8.0
S193,24,DSA,Stack,0,5,7,8.0
S193,75,DSA,Stack,0,5,3,8.0
S193,230,DSA,Queue,1,4,5,8.0
S193,84,DSA,Stack,1,2,5,8.0
S194,202,DSA,Queue,1,1,9,8.0
S194,192,DSA,Queue,1,3,7,8.0
S194,139,DSA,Stack,0,5,3,8.0
S194,264,DSA,Queue,1,4,11,8.0
S194,208,DSA,Queue,0,3,9,8.0
S194,52,DSA,Stack,1,3,7,8.0
S194,77,DSA,Stack,0,2,11,8.0
S194,30,DSA,Stack,1,4,9,8.0
S194,5,DSA,Stack,1,2,15,
S194,209,DSA,Queue,1,2,5,8.0
S195,60,DSA,Stack,0,3,4,8.0
S195,36,DSA,Stack,0,3,5,8.0
S195,29,DSA,Stack,0,3,7,8.0
S195,162,DSA,Stack,0,2,8,8.0
S195,135,DSA,Stack,0,1,6,8.0
S195,183,DSA,Queue,1,5,6,8.0
S195,2,DSA,Stack,0,3,3,
S195,278,DSA,Queue,0,2,7,8.0
S195,230,DSA,Queue,0,4,13,8.0
S195,244,DSA,Queue,0,5,9,8.0
S196,172,DSA,Queue,1,2,4,8.0
S196,276,DSA,Queue,1,3,8,8.0
S196,36,DSA,Stack,1,3,15,8.0
S196,98,DSA,Stack,1,1,12,8.0
S196,101,DSA,Stack,0,5,5,8.0
S196,190,DSA,Queue,0,4,8,8.0
S196,73,DSA,Stack,0,5,8,8.0
S196,3,DSA,Stack,0,2,10,
S196,151,DSA,Stack,0,2,5,8.0
S196,288,DSA,Queue,1,2,12,8.0
S197,97,DSA,Stack,0,3,3,8.0
S197,74,DSA,Stack,0,1,13,8.0
S197,85,DSA,Stack,1,3,9,8.0
S197,199,DSA,Queue,1,5,8,8.0
S197,19,DSA,Stack,0,4,15,8.0
S197,159,DSA,Stack,1,3,9,8.0
S197,151,DSA,Stack,1,3,11,8.0
S197,25,DSA,Stack,0,5,9,8.0
S197,147,DSA,Stack,0,2,5,8.0
S197,43,DSA,Stack,1,3,14,8.0
S198,66,DSA,Stack,0,3,12,8.0
S198,275,DSA,Queue,1,4,12,8.0
S198,122,DSA,Stack,0,2,10,8.0
S198,271,DSA,Queue,0,3,9,8.0
S198,207,DSA,Queue,0,5,5,8.0
S198,19,DSA,Stack,0,4,6,8.0
S198,106,DSA,Stack,0,3,10,8.0
S198,285,DSA,Queue,0,5,7,8.0
S198,186,DSA,Queue,0,4,9,8.0
S198,143,DSA,Stack,0,5,5,8.0
S199,267,DSA,Queue,0,5,4,8.0
S199,118,DSA,Stack,0,1,11,8.0
S199,7,DSA,Stack,0,5,3,
S199,75,DSA,Stack,0,2,3,8.0
S199,2,DSA,Stack,0,1,7,
S199,224,DSA,Queue,0,3,4,8.0
S199,127,DSA,Stack,0,3,15,8.0
S199,138,DSA,Stack,0,3,12,8.0
S199,289,DSA,Queue,0,1,10,8.0
S199,210,DSA,Queue,0,1,10,8.0
S200,205,DSA,Queue,0,5,15,8.0
S200,227,DSA,Queue,1,5,9,8.0
S200,183,DSA,Queue,1,4,9,8.0
S200,214,DSA,Queue,1,2,4,8.0
S200,163,DSA,Stack,0,2,8,8.0
S200,179,DSA,Queue,0,3,7,8.0
S200,111,DSA,Stack,1,2,15,8.0
S200,247,DSA,Queue,1,4,10,8.0
S200,67,DSA,Stack,1,5,5,8.0
S200,39,DSA,Stack,1,2,12,8.0
